employer_id,employer_name,industry,sub_industry,company_size_band,hq_city,hq_state,hq_country,website_url,linkedin_url,is_faang_company,is_non_profit,slu_partnership_type,slu_partnership_level,slu_partnership_status,slu_partnership_start_date,primary_contact_name,primary_contact_title,primary_contact_email,primary_contact_phone
e616ee86-0aed-48a2-8af1-343bd717e5c0,Employer 0101,Healthcare,Provider,Small,Chicago,IL,USA,https://www.example101.com,https://www.linkedin.com/company/example-101,0,0,Sponsorship,Silver,Active,2023-05-19,Ivan Goodman,Recruiter,contact101@example.com,+18035468775
a16526ea-d03c-4025-9be6-2622b4e424ef,Employer 0102,Government,Public Sector,Large,St. Louis,MO,USA,https://www.example102.com,https://www.linkedin.com/company/example-102,0,0,Donor,Gold,Inactive,2024-01-02,Joseph Johnson,Recruiter,contact102@example.com,+15164746526
d6a6a4bc-d725-4819-9162-73c448eb7484,Employer 0103,Consulting,IT Services,Small,St. Louis,MO,USA,https://www.example103.com,https://www.linkedin.com/company/example-103,0,1,Mentorship,Gold,Prospect,2024-11-25,Mark Lawson,Recruiter,contact103@example.com,+18732178888
aee39835-8f89-44e4-8cae-8c6713173e8d,Employer 0104,Government,Public Sector,Large,St. Louis,MO,USA,https://www.example104.com,https://www.linkedin.com/company/example-104,0,0,Hiring,Silver,Prospect,2023-10-15,Richard Bradley MD,Recruiter,contact104@example.com,+13173337331
86a97b20-1daf-4903-a961-7a60f1fba0ff,Employer 0105,Technology,Cloud/Software,Enterprise,Seattle,WA,USA,https://www.example105.com,https://www.linkedin.com/company/example-105,0,0,None,Bronze,Active,2024-01-16,Melissa Williams,Recruiter,contact105@example.com,+16864619509
f037ff95-f089-4eca-9a69-061629b6c39b,Employer 0106,Technology,Cloud/Software,Enterprise,Dallas,TX,USA,https://www.example106.com,https://www.linkedin.com/company/example-106,0,0,Hiring,Bronze,Active,2024-10-14,Barry Burch,Recruiter,contact106@example.com,+17766126056
27efa4b0-908d-4994-b94c-b63ea38ff3e7,Employer 0107,Education,University,Small,Seattle,WA,USA,https://www.example107.com,https://www.linkedin.com/company/example-107,0,1,Mentorship,Bronze,Active,2024-05-29,Miss Carolyn Benitez,Recruiter,contact107@example.com,+13215045336
c99f2553-3ac7-4d34-979d-b31124080646,Employer 0108,Technology,Cloud/Software,Medium,San Jose,CA,USA,https://www.example108.com,https://www.linkedin.com/company/example-108,0,0,Academic,Silver,Active,2023-07-21,Elaine Harrison,Recruiter,contact108@example.com,+19117743271
fb554cfa-11f8-4c85-a680-be7f1cd4543e,Employer 0109,Manufacturing,Industrial,Enterprise,Austin,TX,USA,https://www.example109.com,https://www.linkedin.com/company/example-109,0,0,Hiring,Silver,Inactive,2023-05-13,Michael Simpson,Recruiter,contact109@example.com,+17027583230
234ddcba-e15e-4b31-b5d6-d38cefb59317,Employer 0110,Healthcare,Provider,Enterprise,Dallas,TX,USA,https://www.example110.com,https://www.linkedin.com/company/example-110,0,0,Academic,Bronze,Inactive,2025-04-21,Jeffrey Smith,Recruiter,contact110@example.com,+15909038663
e5fc8099-e987-48dc-9c9c-60a1018af8c4,Employer 0111,Education,University,Large,Hyderabad,,India,https://www.example111.com,https://www.linkedin.com/company/example-111,0,0,Sponsorship,Silver,Prospect,2024-04-12,Dawn Johnson,Recruiter,contact111@example.com,+19604974065
cc6da333-65f7-4341-847a-7fc344e7f25d,Employer 0112,Consulting,IT Services,Small,Hyderabad,,India,https://www.example112.com,https://www.linkedin.com/company/example-112,0,0,Academic,Gold,Active,2024-08-15,Victor Johnston,Recruiter,contact112@example.com,+14556984944
a6006649-92bf-4b46-b8b5-14ecbadcef66,Employer 0113,Consulting,IT Services,Enterprise,Chicago,IL,USA,https://www.example113.com,https://www.linkedin.com/company/example-113,0,1,Mentorship,Silver,Active,2025-04-21,James Padilla,Recruiter,contact113@example.com,+17645597001
cbbd3486-515a-48dd-9b1d-0446d6da41af,Employer 0114,Consulting,IT Services,Enterprise,San Jose,CA,USA,https://www.example114.com,https://www.linkedin.com/company/example-114,0,0,Hiring,Silver,Prospect,2023-07-23,Allison Richmond,Recruiter,contact114@example.com,+18352411877
7ee476db-4dea-431d-9046-eaaf35461884,Employer 0115,Manufacturing,Industrial,Large,New York,NY,USA,https://www.example115.com,https://www.linkedin.com/company/example-115,0,0,Hiring,Gold,Active,2025-09-07,Abigail Rojas,Recruiter,contact115@example.com,+12262977902
4f5c182a-101e-4b8f-89cb-b1b6a1bc71e7,Employer 0116,Manufacturing,Industrial,Small,Hyderabad,,India,https://www.example116.com,https://www.linkedin.com/company/example-116,0,0,Mentorship,Gold,Prospect,2025-01-21,Jamie Adams,Recruiter,contact116@example.com,+12878399631
fce117e3-65ee-4078-bf54-6a0cbc637fd5,Employer 0117,Finance,Banking,Small,Seattle,WA,USA,https://www.example117.com,https://www.linkedin.com/company/example-117,0,1,Mentorship,Silver,Inactive,2024-08-08,Brian Suarez,Recruiter,contact117@example.com,+18008116986
6fb1657e-9064-4c3e-a150-4f3ef97f5fa6,Employer 0118,Technology,Cloud/Software,Medium,St. Louis,MO,USA,https://www.example118.com,https://www.linkedin.com/company/example-118,0,0,Sponsorship,Silver,Inactive,2023-12-08,Michael Taylor,Recruiter,contact118@example.com,+19424892189
ebac6bf2-a1a0-4ddf-8c17-2a6528bfe306,Employer 0119,Finance,Banking,Large,Hyderabad,,India,https://www.example119.com,https://www.linkedin.com/company/example-119,0,0,None,Silver,Inactive,2024-02-11,Eric Pearson,Recruiter,contact119@example.com,+17967101681
8d68d4d7-73df-4fd0-833f-34e3b67a46a1,Employer 0120,Technology,Cloud/Software,Medium,St. Louis,MO,USA,https://www.example120.com,https://www.linkedin.com/company/example-120,0,0,Sponsorship,Gold,Prospect,2023-07-22,Cynthia Moss,Recruiter,contact120@example.com,+13732619089
4e23f036-2dee-4438-8975-425cd205ea38,Employer 0121,Healthcare,Provider,Medium,Dallas,TX,USA,https://www.example121.com,https://www.linkedin.com/company/example-121,0,0,Hiring,Bronze,Prospect,2024-12-30,Anthony Chambers,Recruiter,contact121@example.com,+14909511551
fde99fb5-8dfc-4d52-b37f-46b59f93338f,Employer 0122,Healthcare,Provider,Small,Dallas,TX,USA,https://www.example122.com,https://www.linkedin.com/company/example-122,0,0,Mentorship,Silver,Active,2025-08-24,Dakota Thompson,Recruiter,contact122@example.com,+14997198320
ee6acc08-a82d-446b-922d-bd450f3da4cc,Employer 0123,Manufacturing,Industrial,Large,Hyderabad,,India,https://www.example123.com,https://www.linkedin.com/company/example-123,0,1,Hiring,Silver,Prospect,2023-08-29,Kristi Harris,Recruiter,contact123@example.com,+13589259091
ff747dd4-9055-442f-ad5f-9e81b833c50c,Employer 0124,Finance,Banking,Large,Austin,TX,USA,https://www.example124.com,https://www.linkedin.com/company/example-124,0,0,Sponsorship,Gold,Inactive,2025-03-31,Eric Miller,Recruiter,contact124@example.com,+12412369919
e39f1d09-848f-4e82-9a41-ced5611315da,Employer 0125,Education,University,Medium,St. Louis,MO,USA,https://www.example125.com,https://www.linkedin.com/company/example-125,0,0,Mentorship,Gold,Inactive,2024-05-20,Alexis Washington,Recruiter,contact125@example.com,+12256051158
33d12dd7-11c6-456e-b4f7-48431bac28ea,Employer 0126,Retail,E-commerce,Medium,New York,NY,USA,https://www.example126.com,https://www.linkedin.com/company/example-126,0,0,Mentorship,Bronze,Inactive,2024-03-30,Mr. Austin Rowe DDS,Recruiter,contact126@example.com,+15169388497
4d92f237-fb3c-4fe0-8a37-e01aca3978e1,Employer 0127,Finance,Banking,Medium,Chicago,IL,USA,https://www.example127.com,https://www.linkedin.com/company/example-127,0,1,Donor,Bronze,Active,2025-02-16,James Young,Recruiter,contact127@example.com,+14573156294
0c0a89e5-7040-4c28-a395-fdb05a5ff537,Employer 0128,Finance,Banking,Small,Austin,TX,USA,https://www.example128.com,https://www.linkedin.com/company/example-128,0,0,Academic,Silver,Prospect,2025-02-11,Matthew Scott,Recruiter,contact128@example.com,+18484653332
fb8ccbc8-5162-473f-bf3e-6bc0860e3260,Employer 0129,Technology,Cloud/Software,Medium,New York,NY,USA,https://www.example129.com,https://www.linkedin.com/company/example-129,0,0,Hiring,Bronze,Inactive,2025-08-14,Stephanie Collier,Recruiter,contact129@example.com,+19363889890
72918f9c-f246-46ac-819b-1664d2cac193,Employer 0130,Finance,Banking,Small,Chicago,IL,USA,https://www.example130.com,https://www.linkedin.com/company/example-130,0,0,Mentorship,Gold,Prospect,2023-05-15,Dr. Terry Adkins,Recruiter,contact130@example.com,+12894929068
8e7bb182-357a-4ca6-b667-b8f3e99d0751,Employer 0131,Healthcare,Provider,Small,Dallas,TX,USA,https://www.example131.com,https://www.linkedin.com/company/example-131,0,0,Sponsorship,Silver,Prospect,2024-03-29,Lee Solis,Recruiter,contact131@example.com,+18692654609
2e64b98a-f480-4d6e-a789-c2079f11cd11,Employer 0132,Healthcare,Provider,Medium,St. Louis,MO,USA,https://www.example132.com,https://www.linkedin.com/company/example-132,0,0,Donor,Silver,Prospect,2024-06-26,Tiffany Sanchez,Recruiter,contact132@example.com,+13098329424
01122db2-b105-4104-8d11-f058db6facc6,Employer 0133,Retail,E-commerce,Medium,New York,NY,USA,https://www.example133.com,https://www.linkedin.com/company/example-133,0,1,Mentorship,Silver,Prospect,2024-03-14,James Collins,Recruiter,contact133@example.com,+16692985486
70e4a68f-fc8f-45c9-ae99-586317d33321,Employer 0134,Manufacturing,Industrial,Small,Chicago,IL,USA,https://www.example134.com,https://www.linkedin.com/company/example-134,0,0,Hiring,Gold,Prospect,2025-06-20,Elizabeth Gonzales,Recruiter,contact134@example.com,+12173303535
cd276651-91a1-42e6-854e-8ceca6d56416,Employer 0135,Finance,Banking,Large,St. Louis,MO,USA,https://www.example135.com,https://www.linkedin.com/company/example-135,0,0,Donor,Gold,Inactive,2024-10-08,Erica Green,Recruiter,contact135@example.com,+14379673404
c98904a5-0f9b-4ac5-a9fc-9a0953b2f2ba,Employer 0136,Retail,E-commerce,Small,San Jose,CA,USA,https://www.example136.com,https://www.linkedin.com/company/example-136,0,0,Academic,Gold,Prospect,2025-04-23,Michael Hawkins,Recruiter,contact136@example.com,+19736163570
533313ef-6999-4672-8471-30aa00c221bd,Employer 0137,Healthcare,Provider,Enterprise,St. Louis,MO,USA,https://www.example137.com,https://www.linkedin.com/company/example-137,0,1,Sponsorship,Gold,Inactive,2024-03-20,Carla Bradley,Recruiter,contact137@example.com,+17723846568
456b532a-069b-4c6b-af6e-c7800f3d86f8,Employer 0138,Consulting,IT Services,Small,New York,NY,USA,https://www.example138.com,https://www.linkedin.com/company/example-138,0,0,None,Silver,Prospect,2024-05-24,Lee Smith,Recruiter,contact138@example.com,+16702479373
ed844084-d122-4105-a8ae-b456eb43b277,Employer 0139,Finance,Banking,Small,San Jose,CA,USA,https://www.example139.com,https://www.linkedin.com/company/example-139,0,0,Sponsorship,Bronze,Prospect,2025-08-15,Kaitlyn Clark,Recruiter,contact139@example.com,+15516827955
cc2e39ba-6e08-4b04-933b-fe3a4b4ae5a6,Employer 0140,Finance,Banking,Large,Dallas,TX,USA,https://www.example140.com,https://www.linkedin.com/company/example-140,0,0,Donor,Gold,Inactive,2023-11-19,Stephanie Anderson,Recruiter,contact140@example.com,+16074469129
9c67f375-3aad-4e89-ba8e-28443dc4f970,Employer 0141,Government,Public Sector,Small,Austin,TX,USA,https://www.example141.com,https://www.linkedin.com/company/example-141,0,0,Hiring,Bronze,Prospect,2025-01-18,Brianna Fields,Recruiter,contact141@example.com,+12565534608
4e7ca9b8-4a22-4af1-a297-c7b21925148a,Employer 0142,Technology,Cloud/Software,Small,Seattle,WA,USA,https://www.example142.com,https://www.linkedin.com/company/example-142,0,0,Mentorship,Bronze,Inactive,2023-08-06,Danielle Keller,Recruiter,contact142@example.com,+15878836254
eaa0e56a-4110-4a5c-972d-d68837d197cc,Employer 0143,Healthcare,Provider,Small,Hyderabad,,India,https://www.example143.com,https://www.linkedin.com/company/example-143,0,1,Hiring,Silver,Active,2024-12-19,Virginia Smith,Recruiter,contact143@example.com,+19588721917
bfb1691c-6307-4f98-9b78-129dc34bb916,Employer 0144,Healthcare,Provider,Enterprise,Dallas,TX,USA,https://www.example144.com,https://www.linkedin.com/company/example-144,0,0,Sponsorship,Bronze,Inactive,2024-07-01,James Bush,Recruiter,contact144@example.com,+13519441241
3e7e85f3-3bcf-488d-ac7f-c0fc13059386,Employer 0145,Retail,E-commerce,Enterprise,Hyderabad,,India,https://www.example145.com,https://www.linkedin.com/company/example-145,0,0,Mentorship,Gold,Prospect,2024-05-24,Kenneth Morgan,Recruiter,contact145@example.com,+12867895467
0748720d-5ca4-4025-92a4-853cc9f78b1d,Employer 0146,Retail,E-commerce,Medium,San Jose,CA,USA,https://www.example146.com,https://www.linkedin.com/company/example-146,0,0,Donor,Silver,Active,2024-03-08,Dustin Jones,Recruiter,contact146@example.com,+12154024147
37ecb38a-17bb-4298-924f-57dcd0b13fd9,Employer 0147,Consulting,IT Services,Large,Hyderabad,,India,https://www.example147.com,https://www.linkedin.com/company/example-147,0,1,None,Gold,Active,2024-01-22,James Mays,Recruiter,contact147@example.com,+17384759927
89d529f1-4f47-4064-8bf8-f51917364d96,Employer 0148,Technology,Cloud/Software,Large,Austin,TX,USA,https://www.example148.com,https://www.linkedin.com/company/example-148,0,0,Academic,Gold,Active,2025-04-20,Ana Wilson,Recruiter,contact148@example.com,+14778604442
cf2d556c-ad30-44e5-8cf5-a5f408c48577,Employer 0149,Consulting,IT Services,Large,New York,NY,USA,https://www.example149.com,https://www.linkedin.com/company/example-149,0,0,Mentorship,Bronze,Active,2024-09-01,Charles Oconnor,Recruiter,contact149@example.com,+19217563921
af30abe3-ad6f-4551-a5c4-cfd249a6d1c8,Employer 0150,Technology,Cloud/Software,Medium,New York,NY,USA,https://www.example150.com,https://www.linkedin.com/company/example-150,0,0,Donor,Gold,Inactive,2025-07-28,Brett King,Recruiter,contact150@example.com,+17594042960
329d3f9a-a37c-4f97-bf6f-54bd95286993,Employer 0151,Government,Public Sector,Medium,New York,NY,USA,https://www.example151.com,https://www.linkedin.com/company/example-151,0,0,Donor,Gold,Active,2025-01-15,John Stephenson,Recruiter,contact151@example.com,+16688601014
bff55455-ebbd-49ad-9682-0461ca920973,Employer 0152,Finance,Banking,Small,Chicago,IL,USA,https://www.example152.com,https://www.linkedin.com/company/example-152,0,0,None,Silver,Active,2023-12-21,Jason Burns,Recruiter,contact152@example.com,+14312743514
ebd774ee-b315-4cf8-b2f3-6403876255b2,Employer 0153,Education,University,Enterprise,Dallas,TX,USA,https://www.example153.com,https://www.linkedin.com/company/example-153,0,1,Academic,Bronze,Active,2025-08-23,Gregory Sanchez,Recruiter,contact153@example.com,+16033989826
cb88b4e8-acfd-4863-87c5-86af9e5a3425,Employer 0154,Healthcare,Provider,Medium,San Jose,CA,USA,https://www.example154.com,https://www.linkedin.com/company/example-154,0,0,None,Silver,Inactive,2023-10-13,Maureen Ryan,Recruiter,contact154@example.com,+16805822358
f26878ce-8585-4835-8771-21c6f5656bc6,Employer 0155,Finance,Banking,Medium,San Jose,CA,USA,https://www.example155.com,https://www.linkedin.com/company/example-155,0,0,Academic,Bronze,Active,2023-08-14,Henry Jones,Recruiter,contact155@example.com,+12898957129
c3e06bdd-7680-401b-968f-bf64835bdd34,Employer 0156,Technology,Cloud/Software,Small,Seattle,WA,USA,https://www.example156.com,https://www.linkedin.com/company/example-156,0,0,Sponsorship,Bronze,Inactive,2024-12-19,Thomas Cooper,Recruiter,contact156@example.com,+13503865728
81efb049-b470-4d47-957f-5fdc0d69124a,Employer 0157,Retail,E-commerce,Enterprise,San Jose,CA,USA,https://www.example157.com,https://www.linkedin.com/company/example-157,0,1,Academic,Gold,Active,2023-11-22,Joshua Christensen,Recruiter,contact157@example.com,+14654574701
6b08b9ec-cf9f-4c03-bd26-e67d8afb2519,Employer 0158,Government,Public Sector,Large,Seattle,WA,USA,https://www.example158.com,https://www.linkedin.com/company/example-158,0,0,Mentorship,Silver,Active,2024-09-30,Alexis Fleming,Recruiter,contact158@example.com,+13292482247
23d2df0b-afa1-4320-97c7-e51e404dceea,Employer 0159,Healthcare,Provider,Medium,Austin,TX,USA,https://www.example159.com,https://www.linkedin.com/company/example-159,0,0,None,Bronze,Active,2023-06-06,Erin Hubbard,Recruiter,contact159@example.com,+19305617333
7c969e2f-7628-4a40-9385-3706e03e7932,Employer 0160,Government,Public Sector,Large,Hyderabad,,India,https://www.example160.com,https://www.linkedin.com/company/example-160,0,0,Donor,Gold,Active,2024-06-01,Anita Wise,Recruiter,contact160@example.com,+12262112268
0901093c-fc6e-480c-9a27-6116e2de0540,Employer 0161,Manufacturing,Industrial,Enterprise,Hyderabad,,India,https://www.example161.com,https://www.linkedin.com/company/example-161,0,0,Sponsorship,Gold,Prospect,2025-04-05,Allison Potter,Recruiter,contact161@example.com,+16069636026
99831a3e-b98b-4d4f-9ac9-a1addde95e02,Employer 0162,Finance,Banking,Medium,Dallas,TX,USA,https://www.example162.com,https://www.linkedin.com/company/example-162,0,0,Hiring,Bronze,Prospect,2025-04-27,Kari Cox,Recruiter,contact162@example.com,+14399923424
ccc311eb-a5dc-4ef8-bd49-71996b02d03e,Employer 0163,Retail,E-commerce,Enterprise,Seattle,WA,USA,https://www.example163.com,https://www.linkedin.com/company/example-163,0,1,Hiring,Bronze,Active,2024-08-19,Christopher Perez,Recruiter,contact163@example.com,+19302941695
ef30bb1c-c664-42fa-b99a-5521310b16bf,Employer 0164,Retail,E-commerce,Enterprise,New York,NY,USA,https://www.example164.com,https://www.linkedin.com/company/example-164,0,0,Donor,Bronze,Prospect,2025-07-15,Jonathan Smith,Recruiter,contact164@example.com,+18989136994
6bca5f5e-a619-4e8d-b871-e69c4d3f352d,Employer 0165,Retail,E-commerce,Small,New York,NY,USA,https://www.example165.com,https://www.linkedin.com/company/example-165,0,0,Hiring,Bronze,Inactive,2024-05-09,Gary Strong,Recruiter,contact165@example.com,+15498881511
abd8b359-05f3-4adc-80c4-271978d117bd,Employer 0166,Retail,E-commerce,Medium,Austin,TX,USA,https://www.example166.com,https://www.linkedin.com/company/example-166,0,0,Academic,Gold,Active,2024-07-02,Robert Hawkins,Recruiter,contact166@example.com,+16033534887
15abefdc-6295-4958-bff9-360d78517fed,Employer 0167,Retail,E-commerce,Enterprise,Hyderabad,,India,https://www.example167.com,https://www.linkedin.com/company/example-167,0,1,Mentorship,Gold,Active,2023-11-10,Sharon Patton,Recruiter,contact167@example.com,+17544129619
810af9c8-eb49-4f1a-9dac-b3567b940657,Employer 0168,Technology,Cloud/Software,Small,St. Louis,MO,USA,https://www.example168.com,https://www.linkedin.com/company/example-168,0,0,Hiring,Bronze,Active,2024-07-02,Jennifer Lyons,Recruiter,contact168@example.com,+19398591628
1e3906a3-e53c-46bf-8390-c49feacc4972,Employer 0169,Consulting,IT Services,Large,San Jose,CA,USA,https://www.example169.com,https://www.linkedin.com/company/example-169,0,0,None,Bronze,Inactive,2025-02-05,Javier Mccullough,Recruiter,contact169@example.com,+14618711201
